id_eess,codigo_renaes,categoria,nombre,diresa,red,direccion,longitud,latitud,id_ubigeo;
21753,23269,I-2,CASA LA VISITACION SALUD Y SERVICIO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GUILLERMO DANSEY NÚMERO 534 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0462473,-12.0451984,1281;
21766,23282,I-3,SISOL SALUD LA VICTORIA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA MANCO CAPAC NÚMERO 218 DISTRITO LA VICTORIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0297089,-12.0608683,1295;
21895,23420,I-3,SERVIMEDIC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN FRANCISCO DE ZELA NÚMERO 2480 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.03923679,-12.08961042,1296;
21896,23421,I-3,CENTRO MEDICO UROZEN,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA Javier Prado Este NÚMERO 3028 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.99331201,-12.08696146,1310;
22013,23538,I-2,TODOORTODONCIA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA PETIT THOUARS 3120 SAN ISIDRO LIMA LIMA,-77.0320186,-12.093724,1311;
"22068,23596,I-2,""CONSULTORIO MÉDICO """" MALLAUPOMA"""""",LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,""AVENIDA ALVAREZ DE ARENALES, JUAN ANTONIO NÚMERO 1912 PISO 8 DEPARTAMENTO 804 URBANIZACIÓN LOBATON DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.0358194,-12.0838876,1296";
22162,23703,I-2,CLINICA UNIDERMA PERU,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA CUBA NÚMERO 863 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0438757,-12.0756967,1293;
22170,23711,I-2,G&G CONSULTORIOS E.I.R.L,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE MARTIN DE MURUA NÚMERO 150 PISO 5 DEPARTAMENTO 503 URBANIZACIÓN MARANGA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA,-77.09096091,-12.07634991,1316;
22172,23713,I-2,DERMA LINE S.A.C.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JOAQUIN VALVERDE NÚMERO 299 MANZANA J13 LOTE 10 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.99668086,-12.09970508,1310;
22208,23750,I-2,SKINLUTION,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE LEONIDAS YEROVI NÚMERO 106 PISO 4 DEPARTAMENTO 42 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0406029,-12.1059411,1311;
22210,23752,I-3,OISO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE GABRIELA MISTRAL NÚMERO 216 PISO 1 DEPARTAMENTO 101 INTERIOR 201 DISTRITO SURQUILLO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.00568772,-12.11346038,1321;
22211,23753,I-2,MEDICINA FÍSICA Y REHABILITACIÓN JESUS MARIA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA JOSE MARIA PLAZA 187 1 JESUS MARIA LIMA LIMA,-77.04794324,-12.06672883,1293;
22246,23788,I-3,SERVIMEDIC S.P.S,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GENERAL TRINIDAD MORAN NÚMERO 616 628 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0383385,-12.0896007,1281;
22264,23806,I-2,CEOSAVIS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN antonio miroquesada NÚMERO 121 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0324112,-12.0481611,1281;
22333,23879,I-2,NEOMEDICA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA Larco N?ERO 743 PISO 8 DEPARTAMENTO 801 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0293011,-12.1249767,1302;
22351,23897,I-2,C.M PERPETUO SOCORRO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN LEGION PERUANA NÚMERO 170 PISO 1 URBANIZACIÓN AA. HH. DOS DE MAYO DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0507244,-12.0368507,1281;
22523,24074,SD,CDRAV.EIRL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GUARDIA CIVIL N?ERO 356 PISO 1 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0089613,-12.0920049,1311;
"22562,24113,I-1,CERDENT,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,""AVENIDA FAUSTINO SANCHEZ CARRION 615, OFICINA 303 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.0581673,-12.0892785,1293";
22570,24121,I-2,CONSULTORIO PERUANO CUBANO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA BRASIL NÚMERO 2021 PISO 1 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0571084,-12.079411,1293;
22592,24144,SD,SYSLAB SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE CAYETANO HEREDIA NÚMERO 482B DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0523213,-12.079737,1293;
22595,24147,I-1,CDENTALIS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN Diego de Almagro NÚMERO 603 PISO 2 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0555786,-12.0859002,1293;
22602,24154,I-2,QARAMEDIC -DERMATOLOGIA INTEGRAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,OTROS PARQUE GONZALES PRADA NÚMERO 295 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0662708,-12.0935729,1300;
22610,24162,I-1,PERIO IMPLANT,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA MARISCAL OSCAR R BENAVIDES (EX AVENIDA DIAGONAL) NÚMERO 380 PISO 4 DEPARTAMENTO 402 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0307864,-12.121386,1302;
22619,24171,I-2,CENTRO MÉDICO ANTROPOSÓFICO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN Francisco de Zela NÚMERO 2672 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.03908927,-12.09090604,1296;
22719,24272,I-2,BARBOZA DERM S. CIVIL DE R.L.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE ENRIQUE PALACIOS NÚMERO 420 PISO 3 DEPARTAMENTO 301 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0328358,-12.1168818,1302;
22782,24335,SD,INBIOMEDIC SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JOSE DE LA TORRE UGARTE NÚMERO 166 PISO 1 DEPARTAMENTO 102 INTERIOR 102 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.031527,-12.0887966,1296;
22816,24369,SD,CAMNSA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GUARDIA CIVIL NÚMERO 227 PISO 5 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0079063,-12.0904178,1310;
22817,24370,SD,RESONANCIA MAGNETICA SERVAN,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GRAU NÚMERO 1005 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0217619,-12.0578749,1281;
22818,24371,SD,RED PAT SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA SUCRE NÚMERO 861 PISO 0 DEPARTAMENTO 0 INTERIOR 0 MANZANA 0 LOTE 0 KILOMETRO 0 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.06583894,-12.07986421,1301;
22851,24404,I-1,DENTAL SALUTE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA CANTO REY NÚMERO 408 B INTERIOR 203 URBANIZACIÓN APV GARAGAY CANTO REY DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.00002801,-11.97548722,1312;
22867,24420,I-3,CENTRO MEDICO JL SAN PEDRO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA ALFONSO UGARTE NÚMERO 1378 PISO 2 DEPARTAMENTO 202 DISTRITO BREÑA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.053568,-12.0502081,1285;
22869,24422,I-3,POLICLINICO BIENESTAR LABORAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE Víctor Bazul NÚMERO 119  121 URBANIZACIÓN Santa Catalina DISTRITO LA VICTORIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0127272,-12.0884558,1295;
22909,24464,I-1,IDM,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE ELIAS AGUIRRE NÚMERO 605 DEPARTAMENTO 401 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0347327,-12.1158891,1302;
22923,24478,I-1,OAKLAND DENTAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA DEL EJERCITO NÚMERO 986 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0491649,-12.1124277,1302;
22949,24505,I-3,CENTRO ODONTOLOGICO AMERICANO - AURORA ESPECIALIDADES,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA ROOSEVELT NÚMERO 5790 PISO 3 INTERIOR 301 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0185054,-12.1213736,1302;
22964,24520,I-3,LABORAL MEDICAL SERVICES E.I.R.L,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA CANADÁ NÚMERO 3873 3877 URBANIZACIÓN VILLA JARDIN DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9916115,-12.0793661,1314;
22980,24536,I-3,SISALUD,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN Pezet y monel NÚMERO 1838 DEPARTAMENTO 201 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0427002,-12.0840263,1296;
22992,24549,I-3,CENTRO ODONTOLÓGICO DE LA UNIVERSIDAD CIENTIFICA DEL SUR - DENTAL CIENTIFICA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA Paseo de la República NÚMERO 5514 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.02613152,-12.11941074,1302;
23024,24582,I-2,LIMA MET CLINIC S.A.C.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE DOS DE MAYO NÚMERO 516 DEPARTAMENTO 603 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0338754,-12.1179728,1302;
23038,24596,SD,PATOLOGOS CONSULTORES SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN CAMANA NÚMERO 700 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0353619,-12.0493589,1281;
23051,24610,I-2,IMAX,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN MARISCAL ORBEGOSO NÚMERO 292 PISO 2 DEPARTAMENTO 209 DISTRITO BREÑA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.05017484,-12.06641407,1285;
23059,24618,I-1,CREANDO SONRISAS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA CAYETANO HEREDIA NÚMERO 183 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0544978,-12.0776333,1293;
23297,24867,SD,CEDIGRAN,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GRAN CHIMU NÚMERO 204 / 206 MANZANA Ñ-1 LOTE 02 URBANIZACIÓN ZARATE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9844677,-12.0134015,1312;
23352,24924,II-E,CLÍNICA CORPORACIÓN DE CIRUJANOS PLÁSTICOS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE GENERAL VIDAL NÚMERO 241 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.02818136,-12.11438053,1302;
23357,24929,SD,JAR PHYSIO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA JAVIER MARIATEGUI NÚMERO 1204 PISO 1 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.047295,-12.077136,1293;
23498,25076,I-2,CONSULTORIOS EXTERNOS ANGLO AMERICANA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA EMILIO CAVENECIA NÚMERO 250 URBANIZACIÓN CHACARILLA SANTA CRUZ DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0386698,-12.1085405,1311;
23591,25173,I-2,CONSULTORIO MEDICO CAMARENA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,OTROS PUEBLO JOVEN ENRIQUE MONTENEGRO MANZANA I LOTE 8 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.96943731,-11.9381703,1312;
23593,25175,I-1,SMILE'S FACTORY,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE ALFREDO MALDONADO 646 PISO 1 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0605161,-12.0744453,1301;
23643,25231,I-1,CHIS DENTAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA ALFREDO BENAVIDES NÚMERO 1180 PISO 1 INTERIOR 101 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.02056057,-12.12604015,1302;
23644,25232,I-1,CONSULTORIO ODONTOLOGICO ODONTOMANIA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV LOS POSTES OESTE 114 MZ U SUB LOTE 26 A 2 APV SAN HILARION DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.01023138,-11.99714882,1312;
23733,25327,I-1,CONSULTORIO ODONTOLOGICO URIBE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE FRANCISCO MOREYRA Y RIGLOS 303 A DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.07841314,-12.05237569,1281;
23751,25345,I-3,RICARDO PALMA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AMPLIACION ESTE NÚMERO 496 MANZANA Q2 LOTE 15 URBANIZACIÓN PROGRAMA MARISCAL CACERES SECTOR 2 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9780556,-11.9462982,1312;
23760,25355,I-1,CONSULTORIO DENTAL SAN MARTÍN,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA San Martin PISO 2 MANZANA LL LOTE 04 URBANIZACIÓN Lotización Campoy DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.96829907,-12.02405405,1312;
23761,25356,I-2,LASER VISION CENTER,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA JOSE GALVEZ BARRENECHEA N?ERO 311 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0132739,-12.0935536,1311;
23762,25357,I-1,BELLEZA DENTAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE Francisco Masias NÚMERO 2587 PISO 1 URBANIZACIÓN San Eugenio Lince DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.026155,-12.0886043,1296;
23875,25471,I-1,ODONTO NATURAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA morales duarez NÚMERO 1817 PISO 1 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.06655911,-12.03542477,1281;
23927,25527,I-1,SONRYDENT,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA PROCERES DE LA INDEPENDENCIA  DEL PROGRAMA DE MARISCAL CACERES DEL SECTOR 1 2DA ETAPA MANZANA O6 LOTE 32 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.98789905,-11.95970395,1312;
23941,25541,SD,TU ENFERMERA EIRL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA ALFREDO BENAVIDES NÚMERO 1180 PISO 12 DEPARTAMENTO 1204 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0206055,-12.1261171,1302;
6168,6171,I-3,CENTRO DE SALUD JUAN PEREZ CARRANZA,LIMA DIRIS CENTRO,LIMA CIUDAD,JIRÓN JR. CUZCO 925 JR. CUZCO 925 LIMA LIMA LIMA,-77.022701,-12.0537765,1281;
6169,6172,I-2,JARDIN ROSA DE SANTA MARIA,LIMA DIRIS CENTRO,LIMA CIUDAD,JIRÓN JR ANCASH 1529 AAHH ROSA DE SANTA MARIA JR ANCASH 1529 AAHH ROSA DE SANTA MARIA LIMA LIMA LIMA,-77.011573,-12.042961,1281;
6170,6173,I-3,EL PINO,LIMA DIRIS CENTRO,LIMA CIUDAD,AVENIDA AV. FLORAL 744 AV. FLORAL 744 LA VICTORIA LIMA LIMA,-76.9984109,-12.0671117,1295;
6171,6174,I-2,CLAS CERRO EL PINO,LIMA DIRIS CENTRO,LIMA CIUDAD,OTROS SECTOR 19 LOTE 14 AAHH CERRO EL PINO SECTOR 19 LOTE 14 AAHH CERRO EL PINO LA VICTORIA LIMA LIMA,-76.9984109,-12.0671117,1295;
6172,6175,I-4,EL PORVENIR,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JR. SEBASTIÁN BARRANCA 977 DISTRITO LA VICTORIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0209069,-12.0676604,1295;
6173,6176,I-3,SAN COSME,LIMA DIRIS CENTRO,LIMA CIUDAD,AVENIDA AV. BAUZATE Y MEZA - ALTURA DE LA CUADRA 23 AV. BAUZATE Y MEZA - ALTURA DE LA CUADRA 23 LA VICTORIA LIMA LIMA,-77.0067738,-12.0619424,1295;
6174,6177,I-3,CENTRO DE SALUD SAN LUIS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE CALLE RAÚL VILLARÁN 332 CALLE RAÚL VILLARÁN 332 SAN LUIS LIMA LIMA,-76.9972532,-12.0756274,1314;
6974,6999,I-2,PUESTO DE SALUD SAGRADA FAMILIA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA MZ. I LT. 8 AV. EL PARQUE COOP. SAGRADA FAMILIA MZ. I LT. 8 AV. EL PARQUE COOP. SAGRADA FAMILIA SAN JUAN DE LURIGANCHO LIMA LIMA,-76.9888845,-11.9765576,1312;
7021,7046,I-2,CESAR VALLEJO,LIMA DIRIS CENTRO,SAN JUAN DE LURIGANCHO,OTROS MZ. P LOTE Nº3 - AAHH CESAR VALLEJO MZ. P LOTE Nº3 - AAHH CESAR VALLEJO SAN JUAN DE LURIGANCHO LIMA LIMA,-77.00766,-11.94722,1312;
8032,8325,II-2,CLINICA CENTENARIO PERUANO JAPONESA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. PASO DE LOS ANDES 675 AV. PASO DE LOS ANDES 675 PUEBLO LIBRE LIMA LIMA,-77.059128,-12.0731243,1301;
"8450,8746,II-2,CLINICA GOOD HOPE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,""AVENIDA AV. MALECON BALTA N° 956, 934, 944 Y AV. GRAU N° 755 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.0343341,-12.1255566,1302";
8490,8786,II-1,CLINICA SAN JUAN DE DIOS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. NICOLÁS ARRIOLA 3250 DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9896222,-12.0655032,1314;
8809,9107,I-2,CEDOMUH,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JR. MANUEL DEL PINO N° 110 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.036389,-12.078841,1281;
8986,9284,SD,CENESA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV GENERAL ANDRES DE SANTA CRUZ 721 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.04317619,-12.07270563,1293;
"8990,9288,II-E,NOVOCLINIC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,""AVENIDA AV. SALAVERRY N° 2665 - 2669, URB. CONTRY CLUB DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.0536324,-12.0942697,1311";
8997,9295,SD,SUIZA ALERTA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AVENIDA ANGAMOS OESTE 300 MIRAFLORES DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0314954,-12.1135294,1302;
9026,9324,SD,TAC CENTER S.A.C.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV AREQUIPA N° 1840 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.034945,-12.0829257,1296;
9027,9325,SD,CENTRO DE DIALISIS JESUS MARIA SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JR. HUAMACHUCO Nº 1753-1755 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0515203,-12.0793888,1293;
9033,9331,SD,INVERSIONES MEDICAS PERUANAS S.A.C,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE CALLE SISLEY 108 (ESQ AV GUARDIA CIVIL 301) DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0100407,-12.0940761,1310;
9035,9333,SD,CENTRO DE TERAPIA ALTERNATIVA Y ANTIENVEJECIMIENTO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE CALLE GONZALES OLAECHEA 211 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0362967,-12.0997587,1311;
9036,9334,SD,CRIOCORD,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AVENIDA BENAVIDES 1308 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0315913,-12.111062,1302;
9081,9379,I-3,SAN JOAQUIN,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. GRAN CHIMU 613 - URB. ZARATE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0116141,-12.0284702,1312;
9111,9409,III-1,CLINICA RICARDO PALMA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. JAVIER PRADO ESTE 1066 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.01813667,-12.09036833,1311;
9162,9460,SD,CEREMA SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. JAVIER PRADO ESTE N° 2698 CON CALLE VELASQUEZ Nº 109 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9947088,-12.0954443,1310;
9207,9505,II-E,OFTALMOSALUD,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. JAVIER PRADO ESTE N° 1142 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.01684303,-12.09024905,1311;
9216,9514,I-3,INSTITUTO DE IMAGENES MEDICAS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. ALFONSO UGARTE 560 1ER 2DO 3ER Y 5TO PISO DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0429885,-12.0473108,1281;
9257,9555,SD,MEDICAL IMAGES SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. GIUSEPPE GARIBALDI Nº 115 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.049217,-12.0838289,1293;
9264,9562,I-3,CENTRO ODONTOLÓGICO CANO ALVAREZ,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. REDUCTO 900 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0244212,-12.1272417,1302;
9384,9682,II-2,CLÍNICA INTERNACIONAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. GUARDIA CIVIL Nº 385 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.00883127,-12.09246393,1310;
9486,9784,SD,CIMEDIC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AREQUIPA 3362 SAN ISIDRO LIMA LIMA,-77.0325089,-12.0993394,1311;
9514,9812,I-3,POLICLINICO SANTA TERESA DE JESUS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN BENITO LAZO NÚMERO 632 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA,-77.073451,-12.0925264,1300;
9684,9982,II-E,CLINICA REPROMEDIC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JR.MAXIMO ABRIL Nº 585 - 589 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.03934408,-12.07129271,1293;
9697,9995,SD,CENTRO DE DIALISIS SAN IGNACIO DE LOYOLA S.A.C.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GENERAL GARZON NÚMERO 1918 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.05547086,-12.07915212,1293;
